"CRN","Course","*Campus","Days","Date","Time","Location","Hrs","Type","Title","Instructor","Seats","Limit","Enroll","Waitlist","Course Fees","Catalog"
"31436","CHEM 1225L-09","M","R","01/16/2023-05/09/2023","1830-2100","LOPEZ 134","1","CLAS","General Chemistry II Lab","Jeff A. Altig & Shimaa Z. Mehanna","11","24","13","0","$150","https://catalog.nmt.edu/courses/CHEM1225",""
"31415","CHEM 300-01","M","","01/16/2023-05/09/2023","","","1","CLAS","Directed Research","Gayan R. Rubasinghege","5","5","0","0","N/A","https://catalog.nmt.edu/courses/CHEM300",""
"31428","CHEM 300-02","M","","01/16/2023-05/09/2023","","","1","CLAS","Directed Research","Sally C. Pias","5","5","0","0","N/A","https://catalog.nmt.edu/courses/CHEM300",""
"31451","CHEM 300-03","M","","01/16/2023-05/09/2023","","","1","CLAS","Directed Research","Menake E. Piyasena","5","5","0","0","N/A","https://catalog.nmt.edu/courses/CHEM300",""
"31452","CHEM 300-04","M","","01/16/2023-05/09/2023","","","1","CLAS","Directed Research","Praveen Patidar","4","5","1","0","N/A","https://catalog.nmt.edu/courses/CHEM300",""
"31453","CHEM 300-05","M","","01/16/2023-05/09/2023","","","1","CLAS","Directed Research","Wenyang Gao","4","5","1","0","N/A","https://catalog.nmt.edu/courses/CHEM300",""
"31519","CHEM 300-06","M","","01/16/2023-05/09/2023","","","1","CLAS","Directed Research","Nicolas E. Holubowitch","5","5","0","0","N/A","https://catalog.nmt.edu/courses/CHEM300",""
"30913","CHEM 301-01","M","W","01/16/2023-05/09/2023","1700-1750","LOPEZ 216","1","CLAS","The Chemistry Toolbox","Sally C. Pias","4","10","6","0","N/A","https://catalog.nmt.edu/courses/CHEM301",""
"30533","CHEM 332-01","M","M W F","01/16/2023-05/09/2023","1200-1250","LOPEZ 106","3","CLAS","Physical Chemistry II","Nicolas E. Holubowitch","6","20","14","0","N/A","https://catalog.nmt.edu/courses/CHEM332",""
"30915","CHEM 332L-01","M","W","01/16/2023-05/09/2023","1400-1630","LOPEZ 127","1","CLAS","Physical Chemistry II Lab","Jeff A. Altig & Nathan Conner","2","8","6","0","$150","https://catalog.nmt.edu/courses/CHEM332",""
"30925","CHEM 334-01","M","M W F","01/16/2023-05/09/2023","1300-1350","MSEC 195","3","CLAS","Organic Chemistry II","Ujith S. Madduma Bandarage","9","40","31","0","N/A","https://catalog.nmt.edu/courses/CHEM334",""
"30926","CHEM 334L-01","M","T","01/16/2023-05/09/2023","1400-1630","LOPEZ 125","1","CLAS","Organic Chemistry II Lab","Jeff A. Altig & Lumala Nelum Perera Naullage","1","12","11","0","$150","https://catalog.nmt.edu/courses/CHEM334",""
"30927","CHEM 334L-02","M","W","01/16/2023-05/09/2023","1400-1630","LOPEZ 125","1","CLAS","Organic Chemistry II Lab","Jeff A. Altig & Fillipp Edvard L. Salvador","8","12","4","0","$150","https://catalog.nmt.edu/courses/CHEM334",""
"30928","CHEM 334L-03","M","M","01/16/2023-05/09/2023","1400-1630","LOPEZ 125","1","CLAS","Organic Chemistry II Lab","Jeff A. Altig & Lumala Nelum Perera Naullage","6","12","6","0","$150","https://catalog.nmt.edu/courses/CHEM334",""
"31296","CHEM 343L-01","M","R","01/16/2023-05/09/2023","1400-1630","LOPEZ 127","1","CLAS","Descriptive Inorganic Chem Lab","Jeff A. Altig & Dhanika C. Senavirathna","7","12","5","0","$150","https://catalog.nmt.edu/courses/CHEM343",""
"30635","CHEM 430-01","M","F","01/16/2023-05/09/2023","1400-1450","LOPEZ 106","1","CLAS","Chem and Biochem Seminar","Ujith S. Madduma Bandarage","9","10","1","0","N/A","https://catalog.nmt.edu/courses/CHEM430",""
"30931","CHEM 442-01","M","T R","01/16/2023-05/09/2023","1100-1215","LOPEZ 106","3","CLAS","Biochemistry II","Sally C. Pias","8","20","12","0","N/A","https://catalog.nmt.edu/courses/CHEM442",""
"30932","CHEM 442L-01","M","M","01/16/2023-05/09/2023","1400-1630","LOPEZ 127","1","CLAS","Biochemistry II Lab","Praveen Patidar & Rana Biswas","1","8","7","0","$150","https://catalog.nmt.edu/courses/CHEM442",""
"31524","CHEM 489-02","M","M W F","01/16/2023-05/09/2023","1300-1350","MSEC 105","3","CLAS","Intro to Polymeric Materials","John McCoy","2","10","8","0","N/A","https://catalog.nmt.edu/courses/CHEM489",""
"30936","CHEM 494-01","M","","01/16/2023-05/09/2023","","","2","CLAS","Senior Research & Thesis II","Praveen Patidar & Sally C. Pias","2","5","3","0","$150","https://catalog.nmt.edu/courses/CHEM494",""
"30937","CHEM 494-02","M","","01/16/2023-05/09/2023","","","2","CLAS","Senior Research & Thesis II","Wenyang Gao & Sally C. Pias","4","5","1","0","$150","https://catalog.nmt.edu/courses/CHEM494",""
"30938","CHEM 494-03","M","","01/16/2023-05/09/2023","","","2","CLAS","Senior Research & Thesis II","Gayan R. Rubasinghege & Sally C. Pias","3","5","2","0","$150","https://catalog.nmt.edu/courses/CHEM494",""
"31742","CHEM 494-04","M","","01/16/2023-05/09/2023","","","2","CLAS","Senior Research & Thesis II","Jeff A. Altig & Sally C. Pias","9","10","1","0","N/A","https://catalog.nmt.edu/courses/CHEM494",""
"30939","CHEM 500-01","M","","01/16/2023-05/09/2023","","","1","CLAS","Directed Research","Jeff A. Altig","10","10","0","0","N/A","https://catalog.nmt.edu/courses/CHEM500",""
"30940","CHEM 500-02","M","","01/16/2023-05/09/2023","","","1","CLAS","Directed Research","Praveen Patidar","7","10","3","0","N/A","https://catalog.nmt.edu/courses/CHEM500",""
"30941","CHEM 500-03","M","","01/16/2023-05/09/2023","","","1","CLAS","Directed Research","Sally C. Pias","9","10","1","0","N/A","https://catalog.nmt.edu/courses/CHEM500",""
"30942","CHEM 500-04","M","","01/16/2023-05/09/2023","","","1","CLAS","Directed Research","Menake E. Piyasena","8","10","2","0","N/A","https://catalog.nmt.edu/courses/CHEM500",""
"30943","CHEM 500-05","M","","01/16/2023-05/09/2023","","","1","CLAS","Directed Research","Gayan R. Rubasinghege","8","10","2","0","N/A","https://catalog.nmt.edu/courses/CHEM500",""
"30944","CHEM 500-06","M","","01/16/2023-05/09/2023","","","1","CLAS","Directed Research","Wenyang Gao","9","10","1","0","N/A","https://catalog.nmt.edu/courses/CHEM500",""
"31525","CHEM 500-07","M","","01/16/2023-05/09/2023","","","1","CLAS","Directed Research","Nicolas E. Holubowitch","8","10","2","0","N/A","https://catalog.nmt.edu/courses/CHEM500",""
"31532","CHEM 528-01","M","M W","01/16/2023-05/09/2023","1100-1215","JONES 227","3","CLAS","Surface Chem Heterog Processes","Gayan R. Rubasinghege","1","18","17","0","N/A","https://catalog.nmt.edu/courses/CHEM528",""
"30945","CHEM 530-01","M","F","01/16/2023-05/09/2023","1400-1515","LOPEZ 106","1","CLAS","Graduate Seminar","Ujith S. Madduma Bandarage","15","30","15","0","N/A","https://catalog.nmt.edu/courses/CHEM530",""
"31741","CHEM 561-01","M","T R","01/16/2023-05/09/2023","1230-1345","SPEARE 117","3","CLAS","Biomolecular Structure & Funct","Praveen Patidar","1","12","11","0","N/A","https://catalog.nmt.edu/courses/CHEM561",""
"30947","CHEM 591-01","M","","01/16/2023-05/09/2023","","","1","CLAS","Thesis","Jeff A. Altig","10","10","0","0","N/A","https://catalog.nmt.edu/courses/CHEM591",""
"31531","CHEM 591-02","M","","01/16/2023-05/09/2023","","","1","CLAS","Thesis","Nicolas E. Holubowitch","10","10","0","0","N/A","https://catalog.nmt.edu/courses/CHEM591",""
"30948","CHEM 591-06","M","","01/16/2023-05/09/2023","","","1","CLAS","Thesis","Wenyang Gao","9","10","1","0","N/A","https://catalog.nmt.edu/courses/CHEM591",""
"30385","CHEM 591-07","M","","01/16/2023-05/09/2023","","","1","CLAS","Thesis","Gayan R. Rubasinghege","10","10","0","0","N/A","https://catalog.nmt.edu/courses/CHEM591",""
"31386","CHEM 591-08","M","","01/16/2023-05/09/2023","","","1","CLAS","Thesis","Menake E. Piyasena","10","10","0","0","N/A","https://catalog.nmt.edu/courses/CHEM591",""
"30949","CHEM 595-08","M","","01/16/2023-05/09/2023","","","1","CLAS","Dissertation","Wenyang Gao","10","10","0","0","N/A","https://catalog.nmt.edu/courses/CHEM595",""
"31414","CHEM 595-09","M","","01/16/2023-05/09/2023","","","1","CLAS","Dissertation","Gayan R. Rubasinghege","9","10","1","0","N/A","https://catalog.nmt.edu/courses/CHEM595",""
"31791","CHEM 595-10","M","","01/17/2023-05/09/2023","","","1","CLAS","Dissertation","Sally C. Pias","4","5","1","0","N/A","https://catalog.nmt.edu/courses/CHEM595",""
"31421","CHEM 595-11","M","","01/16/2023-05/09/2023","","","1","CLAS","Dissertation","Menake E. Piyasena","9","10","1","0","N/A","https://catalog.nmt.edu/courses/CHEM595",""
"30354","CE 301-01","M","T R","01/16/2023-05/09/2023","1230-1345","JONESA 106","3","CLAS","Intro to Construction Engr","Claudia Mara D. Wilson","2","25","23","0","$25","https://catalog.nmt.edu/courses/CE301",""
"31071","CE 401-01","M","T R","01/16/2023-05/09/2023","1100-1215","JONESA 106","3","CLAS","Finite Element Analysis","Isabel M. Morris","3","15","12","0","$15","https://catalog.nmt.edu/courses/CE401",""
"30597","CE 406-01","M","M W F","01/16/2023-05/09/2023","1000-1050","CRAMER 239","3","CLAS","Design of Steel Structures","Wesley J. Cook","16","25","9","0","$40","https://catalog.nmt.edu/courses/CE406",""
"31542","CE 411-01","M","M W F","01/16/2023-05/09/2023","1100-1150","JONESA 106","3","CLAS","Minimum Design Loads","Wesley J. Cook","17","25","8","0","$40","https://catalog.nmt.edu/courses/CE411",""
"30251","CE 423-01","M","M W F","01/16/2023-05/09/2023","1300-1350","JONESA 106","3","CLAS","Open Channel Hydraulics","Clinton P. Richardson","14","25","11","0","$15","https://catalog.nmt.edu/courses/CE423",""
"31310","CE 482-01","M","W","01/16/2023-05/09/2023","1400-1700","JONESA 102","2","CLAS","Steel Bridge","Claudia Mara D. Wilson","1","4","3","0","$75","https://catalog.nmt.edu/courses/CE482",""
"31311","CE 482-02","M","W","01/16/2023-05/09/2023","1400-1700","JONESA 102","2","CLAS","Concrete Canoe","Claudia Mara D. Wilson","1","8","7","0","$75","https://catalog.nmt.edu/courses/CE482",""
"31312","CE 491-01","M","T R","01/16/2023-05/09/2023","1400-1515","JONESA 106","3","CLAS","Special Topics Surveying & Geo","Isabel M. Morris","11","25","14","0","$40","https://catalog.nmt.edu/courses/CE491",""
"31439","CE 491-02","M","T R","01/16/2023-05/09/2023","0930-1045","JONESA 106","3","CLAS","Special Topics Green Building","Christian M. Carrico","1","5","4","0","$15","https://catalog.nmt.edu/courses/CE491",""
"30557","ENVE 301-01","M","M W F","01/16/2023-05/09/2023","1000-1050","JONESA 106","3","CLAS","Applied Principles of Env Eng","Clinton P. Richardson","19","25","6","0","$15","https://catalog.nmt.edu/courses/ENVE301",""
"31551","ENVE 302-01","M","T R","01/16/2023-05/09/2023","1230-1345","JONESA 102","2","CLAS","Environmental Law & Regs","Christian M. Carrico","19","25","6","0","$15","https://catalog.nmt.edu/courses/ENVE302",""
"30275","ENVE 304-01","M","M W F","01/16/2023-05/09/2023","1100-1150","JONES 106","3","CLAS","Wastewater Treatment Process D","Moustapha J. Harb","12","15","3","0","$15","https://catalog.nmt.edu/courses/ENVE304",""
"30681","ENVE 490-01","M","","01/16/2023-05/09/2023","","","1","CLAS","Senior Design Thesis I","Clinton P. Richardson","0","3","3","0","N/A","https://catalog.nmt.edu/courses/ENVE490",""
"30682","ENVE 490-02","M","","01/16/2023-05/09/2023","","","1","CLAS","Senior Design Thesis I","Christian M. Carrico","1","2","1","0","N/A","https://catalog.nmt.edu/courses/ENVE490",""
"31553","ENVE 490-03","M","","01/16/2023-05/09/2023","","","1","CLAS","Senior Design Thesis I","Moustapha J. Harb","2","2","0","0","N/A","https://catalog.nmt.edu/courses/ENVE490",""
"31062","ENVE 492-01","M","","01/16/2023-05/09/2023","","","2","CLAS","Senior Design Thesis II","Clinton P. Richardson","3","3","0","0","N/A","https://catalog.nmt.edu/courses/ENVE492",""
"31308","ENVE 492-02","M","","01/16/2023-05/09/2023","","","2","CLAS","Senior Design Thesis II","Christian M. Carrico","2","2","0","0","N/A","https://catalog.nmt.edu/courses/ENVE492",""
"31554","ENVE 492-03","M","","01/16/2023-05/09/2023","","","2","CLAS","Senior Design Thesis II","Moustapha J. Harb","2","2","0","0","N/A","https://catalog.nmt.edu/courses/ENVE492",""
"31314","CEE 501-01","M","T R","01/16/2023-05/09/2023","1100-1215","MSEC 105","3","CLAS","Finite Elements","Isabel M. Morris","25","25","0","0","$15","https://catalog.nmt.edu/courses/CEE501",""
"31367","CEE 501-02","M","T R","01/16/2023-05/09/2023","0930-1045","MSEC 105","3","CLAS","Finite Element","Isabel M. Morris","5","5","0","0","N/A","https://catalog.nmt.edu/courses/CEE501",""
"30902","CEE 506-01","M","M W F","01/16/2023-05/09/2023","1000-1050","CRAMER 239","3","CLAS","Design of Steel Structures","Wesley J. Cook","24","25","1","0","$40","https://catalog.nmt.edu/courses/CEE506",""
"30691","CEE 523-01","M","M W F","01/16/2023-05/09/2023","1300-1350","JONESA 106","3","CLAS","Open Channel Hydraulics","Clinton P. Richardson","5","5","0","0","$25","https://catalog.nmt.edu/courses/CEE523",""
"31547","CEE 571-01","M","T R","01/16/2023-05/09/2023","0930-1045","JONESA 106","3","CLAS","Special Topics Green Building","Christian M. Carrico","1","5","4","0","N/A","https://catalog.nmt.edu/courses/CEE571",""
"31544","CEE 571-02","M","M W F","01/16/2023-05/09/2023","1400-1450","JONESA 106","3","CLAS","Bioproc for Rsrce Rcvry Wstwtr","Moustapha J. Harb","1","5","4","0","$15","https://catalog.nmt.edu/courses/CEE571",""
"31784","CEE 590-01","M","","01/16/2023-05/09/2023","","","1","CLAS","Independent Study","Claudia Mara D. Wilson","9","10","1","0","N/A","https://catalog.nmt.edu/courses/CEE590",""
"30693","CEE 591-01","M","","01/16/2023-05/09/2023","","","1","CLAS","Thesis","Clinton P. Richardson","0","2","2","0","N/A","https://catalog.nmt.edu/courses/CEE591",""
"30694","CEE 591-02","M","","01/16/2023-05/09/2023","","","1","CLAS","Thesis","Christian M. Carrico","0","2","2","0","N/A","https://catalog.nmt.edu/courses/CEE591",""
"31548","CEE 591-04","M","","01/16/2023-05/09/2023","","","3","CLAS","Thesis","Wesley J. Cook","2","2","0","0","N/A","https://catalog.nmt.edu/courses/CEE591",""
"31549","CEE 591-05","M","","01/16/2023-05/09/2023","","","3","CLAS","Thesis","Isabel M. Morris","2","2","0","0","N/A","https://catalog.nmt.edu/courses/CEE591",""
"31550","CEE 591-06","M","","01/16/2023-05/09/2023","","","1","CLAS","Thesis","Moustapha J. Harb","1","2","1","0","N/A","https://catalog.nmt.edu/courses/CEE591",""
"31438","CEE 591-07","M","","01/16/2023-05/09/2023","","","3","CLAS","Thesis","Isabel M. Morris","1","1","0","0","N/A","https://catalog.nmt.edu/courses/CEE591",""
"31783","CEE 591-08","M","","01/16/2023-05/09/2023","","","1","CLAS","Thesis","Claudia Mara D. Wilson","9","10","1","0","N/A","https://catalog.nmt.edu/courses/CEE591",""
"31727","COMM 580-01","M","MTWRF","01/09/2023-01/13/2023","0900-1600","LIBR","1","CLAS","Thesis&Dissertation Boot Camp","Hayley N. McCullough","2","20","18","0","N/A","https://catalog.nmt.edu/courses/COMM580",""
"31788","CED 120C-01","M","M W","01/16/2023-05/09/2023","1700-1755","SPEARE 113","0","CLAS","Beginning Yoga","Margaret A. Griffin-Taylor","2","5","3","0","$105","https://catalog.nmt.edu/courses/CED120C",""
"31804","CED 127C-01","M","M W","01/17/2023-05/09/2023","1200-1255","GYM 1","0","CLAS","Pilates","Carrie A. Marsyla","3","5","2","0","$105","https://catalog.nmt.edu/courses/CED127C",""
"31790","CED 132C-01","M","T R","01/17/2023-05/09/2023","1730-1825","","0","CLAS","Zumba","Dana L. Chavez","4","5","1","0","$105","https://catalog.nmt.edu/courses/CED132C",""
"31803","CED 140C-01","M","T R","01/17/2023-05/09/2023","1900-1955","GYM","0","CLAS","Weightlifting","Robert J. Adams","3","5","2","0","$105","https://catalog.nmt.edu/courses/CED140C",""
"31810","CED 144C-01","M","M W","01/17/2023-05/09/2023","1800-1855","FIDEL","0","CLAS","Taijutsu","Alexander D. George","4","5","1","0","$105","https://catalog.nmt.edu/courses/CED144C",""
"31806","CED 154C-01","M","M W","01/17/2023-05/09/2023","1900-1955","GYM 1","0","CLAS","Begninning Belly Dance","Julie Johnson","4","5","1","0","$105","https://catalog.nmt.edu/courses/CED154C",""
"31800","CED 170C-01","M","T R","01/17/2023-05/09/2023","1300-1355","","0","CLAS","Beginning Golf","Clemente S. Grijalva","3","5","2","0","$105","https://catalog.nmt.edu/courses/CED170C",""
"31797","CED 189C-03","M","M W","01/17/2023-05/09/2023","1200-1300","SPEARE 15","0","CLAS","ESPORTS","Damian W. Banks","29","30","1","0","$105","https://catalog.nmt.edu/courses/CED189C",""
"31805","CED 201C-01","M","R","01/17/2023-05/09/2023","1800-2000","FACW 104","0","CLAS","Painting in Acrylics","Ramona L. Montoya","4","5","1","0","$205","https://catalog.nmt.edu/courses/CED201C",""
"31764","CED 206C-01","M","M","01/16/2023-05/09/2023","1730-1930","","0","CLAS","Drawing Studio I","Judy E. Richardson","4","5","1","0","$205","https://catalog.nmt.edu/courses/CED206C",""
"30531","CED 330C-01","M","T","01/16/2023-05/09/2023","0930-1045","RH 232","0","CLAS","Piano All Levels","Gaby Benalil & William Stone","11","12","1","0","$150","https://catalog.nmt.edu/courses/CED330C",""
"31057","CED 342C-01D","M","T","01/16/2023-05/09/2023","1100-1215","WEB-V","0","CLAS","Strings I","Gaby Benalil & William Stone","12","12","0","0","$145","https://catalog.nmt.edu/courses/CED342C",""
"31391","CED 389C-01","M","T","01/16/2023-05/09/2023","1800-1900","JONES 227","0","CLAS","HAM Radio","Seth T. Price","28","30","2","0","$150","https://catalog.nmt.edu/courses/CED389C",""
"31390","CED 928C-01","M","W","01/16/2023-05/09/2023","1800-2000","KELLY 245","0","CLAS","Small Arms Reloading","James V. McLemore","4","10","6","0","$150","https://catalog.nmt.edu/courses/CED928C",""
"31657","CSE 0189-01","M","M W F","01/16/2023-05/09/2023","0900-0950","CRAMER 124","3","CLAS","Adventures in Python Prgm","Amy E. Knowles","17","30","13","0","$75","https://catalog.nmt.edu/courses/CSE0189",""
"30911","CSE 101-01","M","M W","01/16/2023-05/09/2023","1200-1250","CRAMER 203","2","CLAS","Intro Comp Sci & Info Tech","Sanaa Mahmoud Mohmmed Algaraibeh","37","46","9","0","N/A","https://catalog.nmt.edu/courses/CSE101",""
"30912","CSE 101L-01","M","F","01/16/2023-05/09/2023","1200-1250","CRAMER 203","0","CLAS","Intro Comp Sci & Info Tech Lab","Sanaa Mahmoud Mohmmed Algaraibeh","37","46","9","0","$50","https://catalog.nmt.edu/courses/CSE101",""
"30414","CSE 107-01","M","M W F","01/16/2023-05/09/2023","1300-1350","CRAMER 107","4","CLAS","Intro to Programming Python","John H. Goettsche","5","40","35","0","N/A","https://catalog.nmt.edu/courses/CSE107",""
"30416","CSE 107L-01","M","M W F","01/16/2023-05/09/2023","1400-1450","CRAMER 107","0","CLAS","Intro Programming Python Lab","John H. Goettsche","0","35","35","0","$75","https://catalog.nmt.edu/courses/CSE107",""
"30318","CSE 113-01","M","M W F","01/16/2023-05/09/2023","1400-1450","CRAMER 203","4","CLAS","Intro to Programming","Amy E. Knowles & Sanaa Mahmoud Mohmmed Algaraibeh","5","35","30","0","N/A","https://catalog.nmt.edu/courses/CSE113",""
"30319","CSE 113L-01","M","M W F","01/16/2023-05/09/2023","1500-1550","CRAMER 203","0","CLAS","Intro to Programming Lab","Amy E. Knowles & Sanaa Mahmoud Mohmmed Algaraibeh","5","35","30","0","$75","https://catalog.nmt.edu/courses/CSE113",""
"31596","CSE 117-01","M","M W F","01/16/2023-05/09/2023","1200-1250","","3","CLAS","Data Structures in Python","Amy E. Knowles","26","30","4","0","$75","https://catalog.nmt.edu/courses/CSE117",""
"30282","CSE 122-01","M","M W F","01/16/2023-05/09/2023","1100-1150","CRAMER 120","3","CLAS","Algorithms & Data Structures","John H. Goettsche","10","40","30","0","$75","https://catalog.nmt.edu/courses/CSE122",""
"31654","CSE 207-01","M","T R","01/16/2023-05/09/2023","1530-1645","CRAMER 124","3","CLAS","Python for Data Science","Sanaa Mahmoud Mohmmed Algaraibeh","18","30","12","0","$75","https://catalog.nmt.edu/courses/CSE207",""
"30352","CSE 213-01","M","T R","01/16/2023-05/09/2023","1100-1215","CRAMER 203","3","CLAS","Obj Oriented Programming","Sanaa Mahmoud Mohmmed Algaraibeh","6","40","34","0","$75","https://catalog.nmt.edu/courses/CSE213",""
