CRN,Course,*Campus,Days,Date,Time,Location,Hrs,Type,Title,Instructor,Seats,Limit,Enroll,Waitlist,Course Fees,Catalog
,,,,,,,,,,"Dhanika C. Senavirathna",,,,,,,
"30635","CHEM 430-01","M","F","01/16/2023-05/09/2023","1400-1450","LOPEZ 106","1","CLAS","Chem and Biochem Seminar","Ujith S. Madduma Bandarage","9","10","1","0","N/A","Bookstore Link",
"30931","CHEM 442-01","M","T R","01/16/2023-05/09/2023","1100-1215","LOPEZ 106","3","CLAS","Biochemistry II","Sally C. Pias","8","20","12","0","N/A","Bookstore Link",
"30932","CHEM 442L-01","M","M","01/16/2023-05/09/2023","1400-1630","LOPEZ 127","1","CLAS","Biochemistry II Lab","Praveen Patidar","1","8","7","0","$150","Bookstore Link",
,,,"M","01/16/2023-05/09/2023",,,,"CLAS",,"Rana Biswas",,,,,,,
"31524","CHEM 489-02","M","M W F","01/16/2023-05/09/2023","1300-1350","MSEC 105","3","CLAS","Intro to Polymeric Materials","John McCoy","2","10","8","0","N/A","Bookstore Link",
"30936","CHEM 494-01","M",,"01/16/2023-05/09/2023",,,"2","CLAS","Senior Research & Thesis II","Praveen Patidar","2","5","3","0","$150","Bookstore Link",
,,,,,,,,,,"Sally C. Pias",,,,,,,
"30937","CHEM 494-02","M",,"01/16/2023-05/09/2023",,,"2","CLAS","Senior Research & Thesis II","Wenyang Gao","4","5","1","0","$150","Bookstore Link",
,,,,,,,,,,"Sally C. Pias",,,,,,,
"30938","CHEM 494-03","M",,"01/16/2023-05/09/2023",,,"2","CLAS","Senior Research & Thesis II","Gayan R. Rubasinghege","3","5","2","0","$150","Bookstore Link",
,,,,,,,,,,"Sally C. Pias",,,,,,,
"31742","CHEM 494-04","M",,"01/16/2023-05/09/2023",,,"2","CLAS","Senior Research & Thesis II","Jeff A. Altig","9","10","1","0","N/A","Bookstore Link",
,,,,,,,,,,"Sally C. Pias",,,,,,,
"30939","CHEM 500-01","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Directed Research","Jeff A. Altig","10","10","0","0","N/A","Bookstore Link",
"30940","CHEM 500-02","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Directed Research","Praveen Patidar","7","10","3","0","N/A","Bookstore Link",
"30941","CHEM 500-03","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Directed Research","Sally C. Pias","9","10","1","0","N/A","Bookstore Link",
"30942","CHEM 500-04","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Directed Research","Menake E. Piyasena","8","10","2","0","N/A","Bookstore Link",
"30943","CHEM 500-05","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Directed Research","Gayan R. Rubasinghege","8","10","2","0","N/A","Bookstore Link",
"30944","CHEM 500-06","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Directed Research","Wenyang Gao","9","10","1","0","N/A","Bookstore Link",
"31525","CHEM 500-07","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Directed Research","Nicolas E. Holubowitch","8","10","2","0","N/A","Bookstore Link",
"31532","CHEM 528-01","M","M W","01/16/2023-05/09/2023","1100-1215","JONES 227","3","CLAS","Surface Chem Heterog Processes","Gayan R. Rubasinghege","1","18","17","0","N/A","Bookstore Link",
"30945","CHEM 530-01","M","F","01/16/2023-05/09/2023","1400-1515","LOPEZ 106","1","CLAS","Graduate Seminar","Ujith S. Madduma Bandarage","15","30","15","0","N/A","Bookstore Link",
"31741","CHEM 561-01","M","T R","01/16/2023-05/09/2023","1230-1345","SPEARE 117","3","CLAS","Biomolecular Structure & Funct","Praveen Patidar","1","12","11","0","N/A","Bookstore Link",
"30947","CHEM 591-01","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Thesis","Jeff A. Altig","10","10","0","0","N/A","Bookstore Link",
"31531","CHEM 591-02","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Thesis","Nicolas E. Holubowitch","10","10","0","0","N/A","Bookstore Link",
"30948","CHEM 591-06","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Thesis","Wenyang Gao","9","10","1","0","N/A","Bookstore Link",
"30385","CHEM 591-07","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Thesis","Gayan R. Rubasinghege","10","10","0","0","N/A","Bookstore Link",
"31386","CHEM 591-08","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Thesis","Menake E. Piyasena","10","10","0","0","N/A","Bookstore Link",
"30949","CHEM 595-08","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Dissertation","Wenyang Gao","10","10","0","0","N/A","Bookstore Link",
"31414","CHEM 595-09","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Dissertation","Gayan R. Rubasinghege","9","10","1","0","N/A","Bookstore Link",
"31791","CHEM 595-10","M",,"01/17/2023-05/09/2023",,,"1","CLAS","Dissertation","Sally C. Pias","4","5","1","0","N/A","Bookstore Link",
"31421","CHEM 595-11","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Dissertation","Menake E. Piyasena","9","10","1","0","N/A","Bookstore Link",
"30354","CE 301-01","M","T R","01/16/2023-05/09/2023","1230-1345","JONESA 106","3","CLAS","Intro to Construction Engr","Claudia Mara D. Wilson","2","25","23","0","$25","Bookstore Link",
"31071","CE 401-01","M","T R","01/16/2023-05/09/2023","1100-1215","JONESA 106","3","CLAS","Finite Element Analysis","Isabel M. Morris","3","15","12","0","$15","Bookstore Link",
"30597","CE 406-01","M","M W F","01/16/2023-05/09/2023","1000-1050","CRAMER 239","3","CLAS","Design of Steel Structures","Wesley J. Cook","16","25","9","0","$40","Bookstore Link",
"31542","CE 411-01","M","M W F","01/16/2023-05/09/2023","1100-1150","JONESA 106","3","CLAS","Minimum Design Loads","Wesley J. Cook","17","25","8","0","$40","Bookstore Link",
"30251","CE 423-01","M","M W F","01/16/2023-05/09/2023","1300-1350","JONESA 106","3","CLAS","Open Channel Hydraulics","Clinton P. Richardson","14","25","11","0","$15","Bookstore Link",
"31310","CE 482-01","M","W","01/16/2023-05/09/2023","1400-1700","JONESA 102","2","CLAS","Steel Bridge","Claudia Mara D. Wilson","1","4","3","0","$75","Bookstore Link",
"31311","CE 482-02","M","W","01/16/2023-05/09/2023","1400-1700","JONESA 102","2","CLAS","Concrete Canoe","Claudia Mara D. Wilson","1","8","7","0","$75","Bookstore Link",
"31312","CE 491-01","M","T R","01/16/2023-05/09/2023","1400-1515","JONESA 106","3","CLAS","Special Topics Surveying & Geo","Isabel M. Morris","11","25","14","0","$40","Bookstore Link",
"31439","CE 491-02","M","T R","01/16/2023-05/09/2023","0930-1045","JONESA 106","3","CLAS","Special Topics Green Building","Christian M. Carrico","1","5","4","0","$15","Bookstore Link",
"30557","ENVE 301-01","M","M W F","01/16/2023-05/09/2023","1000-1050","JONESA 106","3","CLAS","Applied Principles of Env Eng","Clinton P. Richardson","19","25","6","0","$15","Bookstore Link",
"31551","ENVE 302-01","M","T R","01/16/2023-05/09/2023","1230-1345","JONESA 102","2","CLAS","Environmental Law & Regs","Christian M. Carrico","19","25","6","0","$15","Bookstore Link",
"30275","ENVE 304-01","M","M W F","01/16/2023-05/09/2023","1100-1150","JONES 106","3","CLAS","Wastewater Treatment Process D","Moustapha J. Harb","12","15","3","0","$15","Bookstore Link",
"30681","ENVE 490-01","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Senior Design Thesis I","Clinton P. Richardson","0","3","3","0","N/A","Bookstore Link",
"30682","ENVE 490-02","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Senior Design Thesis I","Christian M. Carrico","1","2","1","0","N/A","Bookstore Link",
"31553","ENVE 490-03","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Senior Design Thesis I","Moustapha J. Harb","2","2","0","0","N/A","Bookstore Link",
"31062","ENVE 492-01","M",,"01/16/2023-05/09/2023",,,"2","CLAS","Senior Design Thesis II","Clinton P. Richardson","3","3","0","0","N/A","Bookstore Link",
"31308","ENVE 492-02","M",,"01/16/2023-05/09/2023",,,"2","CLAS","Senior Design Thesis II","Christian M. Carrico","2","2","0","0","N/A","Bookstore Link",
"31554","ENVE 492-03","M",,"01/16/2023-05/09/2023",,,"2","CLAS","Senior Design Thesis II","Moustapha J. Harb","2","2","0","0","N/A","Bookstore Link",
"31314","CEE 501-01","M","T R","01/16/2023-05/09/2023","1100-1215","MSEC 105","3","CLAS","Finite Elements","Isabel M. Morris","25","25","0","0","$15","Bookstore Link",
"31367","CEE 501-02","M","T R","01/16/2023-05/09/2023","0930-1045","MSEC 105","3","CLAS","Finite Element","Isabel M. Morris","5","5","0","0","N/A","Bookstore Link",
"30902","CEE 506-01","M","M W F","01/16/2023-05/09/2023","1000-1050","CRAMER 239","3","CLAS","Design of Steel Structures","Wesley J. Cook","24","25","1","0","$40","Bookstore Link",
"30691","CEE 523-01","M","M W F","01/16/2023-05/09/2023","1300-1350","JONESA 106","3","CLAS","Open Channel Hydraulics","Clinton P. Richardson","5","5","0","0","$25","Bookstore Link",
"31547","CEE 571-01","M","T R","01/16/2023-05/09/2023","0930-1045","JONESA 106","3","CLAS","Special Topics Green Building","Christian M. Carrico","1","5","4","0","N/A","Bookstore Link",
"31544","CEE 571-02","M","M W F","01/16/2023-05/09/2023","1400-1450","JONESA 106","3","CLAS","Bioproc for Rsrce Rcvry Wstwtr","Moustapha J. Harb","1","5","4","0","$15","Bookstore Link",
"31784","CEE 590-01","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Independent Study","Claudia Mara D. Wilson","9","10","1","0","N/A","Bookstore Link",
"30693","CEE 591-01","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Thesis","Clinton P. Richardson","0","2","2","0","N/A","Bookstore Link",
"30694","CEE 591-02","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Thesis","Christian M. Carrico","0","2","2","0","N/A","Bookstore Link",
"31548","CEE 591-04","M",,"01/16/2023-05/09/2023",,,"3","CLAS","Thesis","Wesley J. Cook","2","2","0","0","N/A","Bookstore Link",
"31549","CEE 591-05","M",,"01/16/2023-05/09/2023",,,"3","CLAS","Thesis","Isabel M. Morris","2","2","0","0","N/A","Bookstore Link",
"31550","CEE 591-06","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Thesis","Moustapha J. Harb","1","2","1","0","N/A","Bookstore Link",
"31438","CEE 591-07","M",,"01/16/2023-05/09/2023",,,"3","CLAS","Thesis","Isabel M. Morris","1","1","0","0","N/A","Bookstore Link",
"31783","CEE 591-08","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Thesis","Claudia Mara D. Wilson","9","10","1","0","N/A","Bookstore Link",
"31727","COMM 580-01","M","MTWRF","01/09/2023-01/13/2023","0900-1600","LIBR","1","CLAS","Thesis&Dissertation Boot Camp","Hayley N. McCullough","2","20","18","0","N/A","Bookstore Link",
"31788","CED 120C-01","M","M W","01/16/2023-05/09/2023","1700-1755","SPEARE 113","0","CLAS","Beginning Yoga","Margaret A. Griffin-Taylor","2","5","3","0","$105","Bookstore Link",
"31804","CED 127C-01","M","M W","01/17/2023-05/09/2023","1200-1255","GYM 1","0","CLAS","Pilates","Carrie A. Marsyla","3","5","2","0","$105","Bookstore Link",
"31790","CED 132C-01","M","T R","01/17/2023-05/09/2023","1730-1825",,"0","CLAS","Zumba","Dana L. Chavez","4","5","1","0","$105","Bookstore Link",
"31803","CED 140C-01","M","T R","01/17/2023-05/09/2023","1900-1955","GYM","0","CLAS","Weightlifting","Robert J. Adams","3","5","2","0","$105","Bookstore Link",
"31810","CED 144C-01","M","M W","01/17/2023-05/09/2023","1800-1855","FIDEL","0","CLAS","Taijutsu","Alexander D. George","4","5","1","0","$105","Bookstore Link",
"31806","CED 154C-01","M","M W","01/17/2023-05/09/2023","1900-1955","GYM 1","0","CLAS","Begninning Belly Dance","Julie Johnson","4","5","1","0","$105","Bookstore Link",
"31800","CED 170C-01","M","T R","01/17/2023-05/09/2023","1300-1355",,"0","CLAS","Beginning Golf","Clemente S. Grijalva","3","5","2","0","$105","Bookstore Link",
"31797","CED 189C-03","M","M W","01/17/2023-05/09/2023","1200-1300","SPEARE 15","0","CLAS","ESPORTS","Damian W. Banks","29","30","1","0","$105","Bookstore Link",
"31805","CED 201C-01","M","R","01/17/2023-05/09/2023","1800-2000","FACW 104","0","CLAS","Painting in Acrylics","Ramona L. Montoya","4","5","1","0","$205","Bookstore Link",
"31764","CED 206C-01","M","M","01/16/2023-05/09/2023","1730-1930",,"0","CLAS","Drawing Studio I","Judy E. Richardson","4","5","1","0","$205","Bookstore Link",
"30531","CED 330C-01","M","T","01/16/2023-05/09/2023","0930-1045","RH 232","0","CLAS","Piano All Levels","Gaby Benalil","11","12","1","0","$150","Bookstore Link",
,,,"T","01/16/2023-05/09/2023","0930-1045","WEB-V",,"CLAS",,"William Stone",,,,,,,
"31057","CED 342C-01D","M","T","01/16/2023-05/09/2023","1100-1215","WEB-V","0","CLAS","Strings I","Gaby Benalil","12","12","0","0","$145","Bookstore Link",
,,,"T","01/16/2023-05/09/2023","1100-1215","RH 232",,"CLAS",,"William Stone",,,,,,,
"31391","CED 389C-01","M","T","01/16/2023-05/09/2023","1800-1900","JONES 227","0","CLAS","HAM Radio","Seth T. Price","28","30","2","0","$150","Bookstore Link",
"31390","CED 928C-01","M","W","01/16/2023-05/09/2023","1800-2000","KELLY 245","0","CLAS","Small Arms Reloading","James V. McLemore","4","10","6","0","$150","Bookstore Link",
"31657","CSE 0189-01","M","M W F","01/16/2023-05/09/2023","0900-0950","CRAMER 124","3","CLAS","Adventures in Python Prgm","Amy E. Knowles","17","30","13","0","$75","Bookstore Link",
"30911","CSE 101-01","M","M W","01/16/2023-05/09/2023","1200-1250","CRAMER 203","2","CLAS","Intro Comp Sci & Info Tech","Sanaa Mahmoud Mohmmed Algaraibeh","37","46","9","0","N/A","Bookstore Link",
"30912","CSE 101L-01","M","F","01/16/2023-05/09/2023","1200-1250","CRAMER 203","0","CLAS","Intro Comp Sci & Info Tech Lab","Sanaa Mahmoud Mohmmed Algaraibeh","37","46","9","0","$50","Bookstore Link",
"30414","CSE 107-01","M","M W F","01/16/2023-05/09/2023","1300-1350","CRAMER 107","4","CLAS","Intro to Programming Python","John H. Goettsche","5","40","35","0","N/A","Bookstore Link",
"30416","CSE 107L-01","M","M W F","01/16/2023-05/09/2023","1400-1450","CRAMER 107","0","CLAS","Intro Programming Python Lab","John H. Goettsche","0","35","35","0","$75","Bookstore Link",
"30318","CSE 113-01","M","M W F","01/16/2023-05/09/2023","1400-1450","CRAMER 203","4","CLAS","Intro to Programming","Amy E. Knowles","5","35","30","0","N/A","Bookstore Link",
,,,,,,,,,,"Sanaa Mahmoud Mohmmed Algaraibeh",,,,,,,
"30319","CSE 113L-01","M","M W F","01/16/2023-05/09/2023","1500-1550","CRAMER 203","0","CLAS","Intro to Programming Lab","Amy E. Knowles","5","35","30","0","$75","Bookstore Link",
,,,,,,,,,,"Sanaa Mahmoud Mohmmed Algaraibeh",,,,,,,
"31596","CSE 117-01","M","M W F","01/16/2023-05/09/2023","1200-1250",,"3","CLAS","Data Structures in Python","Amy E. Knowles","26","30","4","0","$75","Bookstore Link",
"30282","CSE 122-01","M","M W F","01/16/2023-05/09/2023","1100-1150","CRAMER 120","3","CLAS","Algorithms & Data Structures","John H. Goettsche","10","40","30","0","$75","Bookstore Link",
"31654","CSE 207-01","M","T R","01/16/2023-05/09/2023","1530-1645","CRAMER 124","3","CLAS","Python for Data Science","Sanaa Mahmoud Mohmmed Algaraibeh","18","30","12","0","$75","Bookstore Link",
"30352","CSE 213-01","M","T R","01/16/2023-05/09/2023","1100-1215","CRAMER 203","3","CLAS","Obj Oriented Programming","Sanaa Mahmoud Mohmmed Algaraibeh","6","40","34","0","$75","Bookstore Link",
"30283","CSE 222-01","M","T R","01/16/2023-05/09/2023","1400-1515","CRAMER 203","3","CLAS","Systems Programming","John H. Goettsche","2","45","43","0","$75","Bookstore Link",
"30576","CSE 289-01","M","F","01/16/2023-05/09/2023","1200-1250","CRAMER 120","0","CLAS","System Administration Mtg","Clinton L. Jeffery","7","10","3","0","N/A","Bookstore Link",
"30284","CSE 324-01","M","T R","01/16/2023-05/09/2023","1230-1345","CRAMER 239","3","CLAS","Princ of Programming Language","Hamdy Soliman","8","40","32","0","$30","Bookstore Link",
"30287","CSE 326-01","M","M W F","01/16/2023-05/09/2023","1000-1050","CRAMER 124","3","CLAS","Software Engineering","Dongwan Shin","12","40","28","0","$75","Bookstore Link",
"30534","CSE 331-01","M","T R","01/16/2023-05/09/2023","1400-1515","CRAMER 120","3","CLAS","Computer Architecture","Jun Zheng","8","40","32","0","$30","Bookstore Link",
"30289","CSE 342-01","M","T R","01/16/2023-05/09/2023","0800-0915","CRAMER 203","3","CLAS","Formal Languages & Automata","No Given Name Ramyaa","15","40","25","0","$30","Bookstore Link",
"30930","CSE 363-01","M","M W F","01/16/2023-05/09/2023","1400-1450","CRAMER 124","3","CLAS","Computer Security","Dongwan Shin","14","40","26","0","$30","Bookstore Link",
"30413","CSE 373-01","M","T R","01/16/2023-05/09/2023","1100-1215","CRAMER 124","3","CLAS","Intro to Database Systems","Subhasish Mazumdar","19","40","21","0","$30","Bookstore Link",
"30772","CSE 382-01","M","M W F","01/16/2023-05/09/2023","1100-1150","CRAMER 124","3","CLAS","Ethical/Social Issues Comp/IT","Christopher J. ChoGlueck","0","18","18","0","N/A","Bookstore Link",
"30774","CSE 382-02","M","M W F","01/16/2023-05/09/2023","1300-1350","CRAMER 120","3","CLAS","Ethical/Social Issues Comp/IT","Christopher J. ChoGlueck","1","18","17","0","N/A","Bookstore Link",
"30578","CSE 391-01","M","W","01/16/2023-05/09/2023","1700-1750","CRAMER 239","1","CLAS","Cybersecurity Prof Develop S23","Dongwan Shin","9","20","11","0","$10","Bookstore Link",
"30579","CSE 423-01","M","M W F","01/16/2023-05/09/2023","1500-1550","CRAMER 107","4","CLAS","Compiler Writing","Clinton L. Jeffery","25","56","31","0","N/A","Bookstore Link",
"30933","CSE 423-01D","DE","M W F","01/16/2023-05/09/2023","1500-1550","WEB-V","4","CLAS","Compiler Writing","Clinton L. Jeffery","6","10","4","0","N/A","Bookstore Link",
"30580","CSE 423L-01","M","W","01/16/2023-05/09/2023","1600-1650","CRAMER 107","0","CLAS","Compiler Writing Lab","Clinton L. Jeffery","25","56","31","0","$75","Bookstore Link",
"31200","CSE 423L-01D","DE","W","01/16/2023-05/09/2023","1600-1650","WEB-V","0","CLAS","Compiler Writing Lab","Clinton L. Jeffery","6","10","4","0","$75","Bookstore Link",
"31662","CSE 452-01","M","M","01/16/2023-05/09/2023","1600-1830","CRAMER 239","4","CLAS","Introduction Sensor Networks","Hamdy Soliman","19","20","1","0","$30","Bookstore Link",
"31660","CSE 452L-01","M","W","01/16/2023-05/09/2023","1700-1750","CRAMER 107","0","CLAS","Sensor Networks Lab","Hamdy Soliman","19","20","1","0","N/A","Bookstore Link",
"30297","CSE 489-01","M","T R","01/16/2023-05/09/2023","1530-1645","CRAMER 120","3","CLAS","Advanced Operating Systems","Jun Zheng","16","20","4","0","$30","Bookstore Link",
"31754","CSE 489-02D","DE","R","01/16/2023-05/09/2023","1530-1800","WEB-V","3","CLAS","Frml Sec Policy Model & Method","Lyndon G. Pierson","10","10","0","0","$30","Bookstore Link",
"31746","CSE 491-01","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Directed Study Prof Dev","Lorie M. Liebrock","5","10","5","0","N/A","Bookstore Link",
"31204","CSE 493-01","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Undergraduate Thesis","Lorie M. Liebrock","0","0","0","0","N/A","Bookstore Link",
"31205","CSE 493-02","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Undergraduate Thesis","Subhasish Mazumdar","0","0","0","0","N/A","Bookstore Link",
"31206","CSE 493-03","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Undergraduate Thesis","No Given Name Ramyaa","1","1","0","0","N/A","Bookstore Link",
"31207","CSE 493-04","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Undergraduate Thesis","Dongwan Shin","0","0","0","0","N/A","Bookstore Link",
"31208","CSE 493-05","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Undergraduate Thesis","Hamdy Soliman","0","0","0","0","N/A","Bookstore Link",
"31209","CSE 493-06","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Undergraduate Thesis","Jun Zheng","0","0","0","0","N/A","Bookstore Link",
"31210","CSE 493-07","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Undergraduate Thesis","Clinton L. Jeffery","0","0","0","0","N/A","Bookstore Link",
"31801","CSE 494-01","M",,"01/17/2023-05/09/2023",,,"2","CLAS","Undergraduate Thesis","Lorie M. Liebrock","0","1","1","0","N/A","Bookstore Link",
"31808","CSE 494-02","M",,"01/17/2023-05/09/2023",,,"2","CLAS","Undergraduate Thesis","No Given Name Ramyaa","3","5","2","0","N/A","Bookstore Link",
"30322","CSE 500-01","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Directed Research","Lorie M. Liebrock","9","10","1","0","N/A","Bookstore Link",
"30323","CSE 500-02","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Directed Research","Subhasish Mazumdar","9","10","1","0","N/A","Bookstore Link",
"30324","CSE 500-03","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Directed Research","No Given Name Ramyaa","10","10","0","0","N/A","Bookstore Link",
"30325","CSE 500-04","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Directed Research","Dongwan Shin","8","10","2","0","N/A","Bookstore Link",
"30326","CSE 500-05","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Directed Research","Hamdy Soliman","10","10","0","0","N/A","Bookstore Link",
"30403","CSE 500-06","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Directed Research","Jun Zheng","10","10","0","0","N/A","Bookstore Link",
"30934","CSE 500-07","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Directed Research","Clinton L. Jeffery","9","10","1","0","N/A","Bookstore Link",
"31649","CSE 525-01D","DE","T R","01/16/2023-05/09/2023","1530-1645","WEB-V","3","CLAS","Advanced Operating Systems","Jun Zheng","9","10","1","0","$30","Bookstore Link",
"31774","CSE 525-02","M","T R","01/16/2023-05/09/2023","1530-1645","CRAMER 120","3","CLAS","Adv. Operating Systems","Jun Zheng","10","20","10","0","N/A","Bookstore Link",
"31650","CSE 546-01","M","T R","01/16/2023-05/09/2023","1400-1515","SPEARE 20","3","CLAS","Theory of Computation","No Given Name Ramyaa","5","19","14","0","$30","Bookstore Link",
"31651","CSE 546-01D","DE","T R","01/16/2023-05/09/2023","1400-1515","WEB-V","3","CLAS","Theory of Computation","No Given Name Ramyaa","13","15","2","0","$30","Bookstore Link",
